rule,seed,capacity,unit,category,total_variance,spatial,cue-general,cue-specific,interaction
base,53002,66,42,spatial,0.032805614,0.023163741,0.00023070902,0.001302386,0.009231108
base,53002,66,43,spatial,0.063005395,0.04556063,0.00013119307,0.0034231455,0.016327163
base,53002,66,44,mixed,0.01963518,0.0098966565,9.900118e-06,0.0014048794,0.0091082705
base,53002,66,45,mixed,0.016958527,0.0073541463,0.00019326067,0.003946065,0.0087020965
base,53002,66,46,mixed,0.006703758,0.0024969953,0.0004176997,0.0004052931,0.004016873
base,53002,66,47,mixed,0.0072550327,0.0025264707,0.0003670262,0.00058840925,0.0045195157
base,53002,66,48,mixed,0.040053368,0.018008426,0.0005242238,0.010947211,0.020297613
base,53002,66,49,mixed,0.0036108247,0.0008577859,5.031932e-05,0.0014316842,0.0026317788
base,53002,67,0,spatial,0.05639902,0.043538995,1.3135171e-06,0.0013263298,0.012456546
base,53002,67,1,mixed,0.0073876907,0.0015276799,4.7560916e-05,0.0013913105,0.0055002845
base,53002,67,2,spatial,0.09755651,0.07508156,0.0005583359,0.004737114,0.02140544
base,53002,67,3,spatial,0.05812407,0.045660816,0.00048778582,0.0010956798,0.011882324
base,53002,67,4,mixed,0.009142686,0.0042816936,0.0009509658,0.00061077235,0.004578357
base,53002,67,5,mixed,0.037522014,0.024193225,0.00012831841,0.004349387,0.012124467
base,53002,67,6,mixed,0.031983078,0.017022006,0.00026263914,0.0073663825,0.013811152
base,53002,67,7,spatial,0.12195638,0.10190917,1.4678256e-05,0.0051203547,0.018992525
base,53002,67,8,mixed,0.020818852,0.008878309,0.0015701206,0.0039865505,0.011013533
base,53002,67,9,mixed,0.0084092235,0.002578053,0.00028630695,0.0003370087,0.005524101
base,53002,67,10,spatial,0.07049558,0.053181484,0.00045841336,0.0019733773,0.016219746
base,53002,67,11,spatial,0.110963464,0.08849982,4.0560346e-05,0.0046823993,0.02113473
base,53002,67,12,mixed,0.0037194197,0.0011609778,0.00013243615,0.00097555463,0.002418106
base,53002,67,13,mixed,0.023571067,0.0126907695,0.00019223186,0.0023071081,0.010398727
base,53002,67,14,mixed,0.018953852,0.012177949,0.000475327,0.001738297,0.006417243
base,53002,67,15,spatial,0.097732425,0.08398486,0.00013738398,0.0007541946,0.0133977905
base,53002,67,16,spatial,0.024036815,0.015962888,1.159883e-06,0.0019057349,0.0076687313
base,53002,67,17,spatial,0.07811516,0.064569004,0.00018090456,0.0010458948,0.012941408
base,53002,67,18,spatial,0.036438238,0.02570766,1.2703297e-05,0.0025869913,0.010218224
base,53002,67,19,mixed,0.0065294635,0.001058026,0.00045112873,0.0022745575,0.005004876
base,53002,67,20,spatial,0.08317614,0.065613,0.0010423759,0.0052161557,0.0161951
base,53002,67,21,spatial,0.04903626,0.03789022,6.805641e-05,0.0023256731,0.010594458
base,53002,67,22,spatial,0.13321766,0.108340524,0.0003640294,0.003587262,0.023465509
base,53002,67,23,mixed,0.061306585,0.031655647,0.0041276785,0.01862496,0.025266431
base,53002,67,24,mixed,0.036198515,0.021491755,0.0013086011,0.004833136,0.0136481
base,53002,67,25,spatial,0.118893065,0.0994495,0.0011411629,0.0027511,0.018370422
base,53002,67,26,spatial,0.035381842,0.026764767,2.9970899e-05,0.0014847381,0.008079729
base,53002,67,27,mixed,0.0033417328,0.00031035038,0.00023595091,0.0014524648,0.002803581
base,53002,67,28,spatial,0.10787989,0.08452774,0.00019432303,0.005542711,0.022391029
base,53002,67,29,spatial,0.12831534,0.10580778,0.00012471432,0.0017847283,0.021887908
base,53002,67,30,mixed,0.021434745,0.0031351852,0.0010723653,0.016238984,0.015498497
base,53002,67,31,spatial,0.10740375,0.085307844,0.00013073503,0.0040695844,0.021035472
base,53002,67,32,mixed,0.006931029,0.0009985814,0.00053400284,0.005804641,0.005237231
base,53002,67,33,mixed,0.049252246,0.020575797,0.0001520225,0.011215579,0.02528142
base,53002,67,34,mixed,0.05487572,0.03301493,7.454266e-05,0.011527485,0.019185854
base,53002,67,35,spatial,0.11921684,0.097729474,0.0009749666,0.0017879636,0.020400057
base,53002,67,36,mixed,0.007977511,0.0026974676,0.0005393687,0.0007393892,0.004982944
base,53002,67,37,mixed,0.0076650386,0.0026651851,0.0007980203,0.0009954243,0.0046718065
base,53002,67,38,mixed,0.020813836,0.0064795967,0.0008770021,0.0048678424,0.012988216
base,53002,67,39,mixed,0.03800153,0.011144144,0.002504355,0.014734292,0.021822672
base,53002,67,40,spatial,0.110615805,0.0955161,0.0014627789,0.003962259,0.014568734
base,53002,67,41,mixed,0.016610721,0.00752597,0.00026013918,0.0028744126,0.008302229
base,53002,67,42,spatial,0.03445807,0.024289574,0.00022830194,0.0014956469,0.009693119
base,53002,67,43,spatial,0.06264865,0.045386653,7.8757694e-05,0.0033141207,0.016175047
base,53002,67,44,mixed,0.01733384,0.0082467105,2.2049026e-05,0.0013237814,0.0085061975
base,53002,67,45,mixed,0.01972529,0.009635389,3.6440742e-05,0.003934823,0.009230136
base,53002,67,46,mixed,0.006862167,0.002520341,0.00039272907,0.0004133375,0.004162105
base,53002,67,47,mixed,0.007441334,0.0024662947,0.00036017536,0.000567709,0.004760851
base,53002,67,48,mixed,0.039462835,0.017170615,0.0005684046,0.011735421,0.020532837
base,53002,67,49,mixed,0.0036642733,0.0009025261,3.0927993e-05,0.001370838,0.0026475796
base,53002,68,0,spatial,0.05492127,0.04244425,9.154451e-06,0.0012683184,0.012087784
base,53002,68,1,mixed,0.007946083,0.0021890234,3.064104e-05,0.0016834505,0.0053802035
base,53002,68,2,spatial,0.096827306,0.07413764,0.0005406212,0.0047776657,0.021614496
base,53002,68,3,spatial,0.057655007,0.04553924,0.00042098464,0.00093278085,0.011569874
base,53002,68,4,mixed,0.010490078,0.005174411,0.0011319432,0.0012617226,0.004994079
base,53002,68,5,mixed,0.036597334,0.023145448,3.9526763e-06,0.00530197,0.012241502
base,53002,68,6,mixed,0.033392783,0.018103909,0.0005211608,0.0082043465,0.013986626
base,53002,68,7,spatial,0.12148571,0.10169373,1.4484511e-06,0.005153442,0.01871756
base,53002,68,8,mixed,0.022452518,0.0100559555,0.00069246656,0.0033328538,0.011560981
base,53002,68,9,mixed,0.00840782,0.0028608134,0.000135974,0.0002453767,0.0052973083
base,53002,68,10,spatial,0.07210216,0.054983888,0.00019537752,0.0019132735,0.016016904
base,53002,68,11,spatial,0.10692645,0.08450981,5.6558285e-05,0.0050749294,0.021043867
base,53002,68,12,mixed,0.0031490542,0.0009113096,2.8820523e-05,0.00087059743,0.0021290805
base,53002,68,13,mixed,0.022763846,0.012469214,0.000178025,0.0019554861,0.009854335
base,53002,68,14,mixed,0.018630432,0.011901244,0.00046726534,0.0020373953,0.006377765
base,53002,68,15,spatial,0.10204525,0.08806982,3.6812104e-05,0.0007950105,0.013567653
base,53002,68,16,spatial,0.025146345,0.0169076,1.0616566e-05,0.0021183796,0.0078124735
base,53002,68,17,spatial,0.075703666,0.06244474,0.000119044984,0.0010314966,0.012637748
base,53002,68,18,spatial,0.042644363,0.030145006,0.00016401206,0.0025678915,0.011797828
base,53002,68,19,mixed,0.0059580244,0.00078231463,0.00047219405,0.002255179,0.0047302167
base,53002,68,20,spatial,0.08673737,0.068865485,0.001857988,0.0053210463,0.016552413
base,53002,68,21,spatial,0.053385623,0.041630972,8.743403e-06,0.0026116688,0.011184776
base,53002,68,22,spatial,0.13454525,0.10924062,0.00016400039,0.0039969566,0.023913793
base,53002,68,23,mixed,0.03797089,0.010210706,0.00032839982,0.030381298,0.022710852
base,53002,68,24,mixed,0.031090932,0.017988658,0.0011623459,0.00400529,0.012184364
base,53002,68,25,spatial,0.1184535,0.099081986,0.0010932042,0.0024041582,0.01834181
base,53002,68,26,spatial,0.036158636,0.027565302,2.6812622e-06,0.0015056146,0.008037967
base,53002,68,27,mixed,0.0031914543,0.00027703066,0.00012297441,0.0013267371,0.0027015023
base,53002,68,28,spatial,0.10938591,0.08633037,5.479332e-05,0.005332849,0.022079663
base,53002,68,29,spatial,0.12891477,0.10647904,5.770144e-05,0.001793293,0.021799544
base,53002,68,30,mixed,0.024367675,0.0044935625,0.00032317705,0.017211813,0.016815523
base,53002,68,31,spatial,0.10639636,0.08366261,0.00014996441,0.005235013,0.021514695
base,53002,68,32,mixed,0.007183203,0.0012527773,0.0004435814,0.006005426,0.005263424
base,53002,68,33,mixed,0.056508884,0.024550091,8.252283e-06,0.011750984,0.0281851
base,53002,68,34,mixed,0.05383498,0.032560993,4.426731e-05,0.011031552,0.018669192
base,53002,68,35,spatial,0.12118559,0.09911433,0.0011124251,0.0018107826,0.020959446
base,53002,68,36,mixed,0.009318626,0.0032197821,0.0004137068,0.0009450723,0.0057302234
base,53002,68,37,mixed,0.0076842527,0.0025842222,0.00067853474,0.0010920438,0.0047666375
base,53002,68,38,mixed,0.021393158,0.0067632874,0.0005267441,0.0054872627,0.0131978
base,53002,68,39,mixed,0.038684413,0.011641565,0.0020430097,0.016088571,0.021979136
base,53002,68,40,spatial,0.1113515,0.095967665,0.0020726009,0.0042582243,0.014799629
base,53002,68,41,mixed,0.016635565,0.008017066,3.9606803e-06,0.0029379092,0.007956115
base,53002,68,42,spatial,0.032190554,0.022355355,0.0003422474,0.0019376383,0.009375655
base,53002,68,43,spatial,0.06410482,0.045802727,6.678373e-05,0.004378911,0.017125558
base,53002,68,44,mixed,0.018871056,0.009280702,5.815764e-06,0.0014284955,0.008994526
base,53002,68,45,mixed,0.012678606,0.0049690185,2.525725e-05,0.002708157,0.00704439
base,53002,68,46,mixed,0.006641314,0.0024007217,0.00029826997,0.00040631514,0.0040773973
base,53002,68,47,mixed,0.0067216004,0.0021772531,0.00030889083,0.0004589757,0.004366823
base,53002,68,48,mixed,0.040791407,0.018974623,5.172152e-05,0.010754109,0.02021317
base,53002,68,49,mixed,0.0038557437,0.000992172,2.5884585e-05,0.0014536683,0.0027197876
base,53002,69,0,spatial,0.052616656,0.040376954,2.2274617e-06,0.0010541069,0.0118532255
base,53002,69,1,mixed,0.009461017,0.0022270586,0.00026232083,0.0015608285,0.00671773
base,53002,69,2,spatial,0.09628946,0.07361134,0.00043237652,0.004540435,0.021575797
base,53002,69,3,spatial,0.056469966,0.044192564,0.00056364643,0.000997883,0.011658868
base,53002,69,4,mixed,0.008771909,0.004079059,0.0012106792,0.00083715096,0.004400857
base,53002,69,5,mixed,0.040389277,0.025873892,0.000114896706,0.00437034,0.013300891
base,53002,69,6,mixed,0.034535043,0.018931692,0.00038524938,0.007837636,0.014340657
base,53002,69,7,spatial,0.121131204,0.101579845,9.233362e-06,0.0047609406,0.018504452
base,53002,69,8,mixed,0.02086778,0.008932868,0.0015158517,0.0034466032,0.011026088
base,53002,69,9,mixed,0.008607717,0.0026495503,0.00026969964,0.0002812539,0.0056477915
base,53002,69,10,spatial,0.07246219,0.05505879,0.00057974417,0.0022138406,0.016257517
base,53002,69,11,spatial,0.10937333,0.08675762,5.2185835e-05,0.004802613,0.021207545
base,53002,69,12,mixed,0.0035313752,0.0010418401,0.00015453757,0.00086161634,0.0023672162
base,53002,69,13,mixed,0.0233728,0.012870953,0.0002543658,0.001972137,0.010036771
base,53002,69,14,mixed,0.019309312,0.012236131,0.00054611225,0.0018434733,0.0066648466
base,53002,69,15,spatial,0.098352514,0.08450093,0.00015149788,0.00086899166,0.013460513
base,53002,69,16,mixed,0.024425192,0.015880033,1.4064666e-05,0.001868753,0.008103442
base,53002,69,17,spatial,0.080767326,0.06682126,0.0001911131,0.0010509363,0.013310251
base,53002,69,18,spatial,0.03817267,0.026894126,5.5922396e-06,0.002166268,0.0106966365
base,53002,69,19,mixed,0.0060662935,0.0008399451,0.00049214915,0.0018103232,0.0048024436
base,53002,69,20,spatial,0.08220724,0.06465804,0.0007960327,0.004992893,0.01620133
base,53002,69,21,spatial,0.055649113,0.043252684,5.7394645e-05,0.0024103185,0.011776545
base,53002,69,22,spatial,0.13705474,0.11067141,0.0003386442,0.0044602817,0.024797326
base,53002,69,23,mixed,0.06614164,0.034988552,0.003749722,0.01759012,0.026538001
base,53002,69,24,mixed,0.03282216,0.019129355,0.0014484662,0.0041781017,0.0126319155
base,53002,69,25,spatial,0.11687391,0.09750793,0.00127944,0.0025223277,0.01827234
base,53002,69,26,spatial,0.038291607,0.029063249,4.2807507e-05,0.0015909079,0.008595693
base,53002,69,27,mixed,0.0030810013,0.00023985916,0.00022041601,0.001288042,0.0026178425
base,53002,69,28,spatial,0.10897462,0.08591968,0.00012385882,0.005134712,0.022094542
base,53002,69,29,spatial,0.12437098,0.10223436,0.00012026787,0.0016369147,0.021495478
base,53002,69,30,mixed,0.020107327,0.0027729073,0.001081268,0.014799401,0.014791395
base,53002,69,31,spatial,0.102839135,0.08130454,8.2288294e-05,0.004160628,0.020452928
base,53002,69,32,mixed,0.00845227,0.0019960739,0.0006501269,0.0062687895,0.005660096
base,53002,69,33,mixed,0.053373646,0.023813307,7.8083445e-05,0.011671628,0.026190167
base,53002,69,34,mixed,0.05505066,0.033740282,7.257424e-05,0.010253208,0.018640753
base,53002,69,35,spatial,0.11873422,0.09724977,0.00086635747,0.0018564478,0.020360757
base,53002,69,36,mixed,0.01085344,0.004087162,0.000608452,0.0010246576,0.0063725216
base,53002,69,37,mixed,0.009088001,0.003378024,0.0008591822,0.0012073306,0.0053296993
base,53002,69,38,mixed,0.01778755,0.0054107606,0.00058279483,0.0032691122,0.011293896
base,53002,69,39,mixed,0.033764355,0.008649497,0.0029860938,0.014919875,0.020367417
base,53002,69,40,spatial,0.107468784,0.09245306,0.0013140478,0.0041780598,0.014421197
base,53002,69,41,mixed,0.016673671,0.0074397624,0.00028811992,0.0024618963,0.0084648905
base,53002,69,42,spatial,0.030976314,0.021514319,0.0003984461,0.0017607973,0.009031554
base,53002,69,43,spatial,0.06301638,0.04540074,4.3508076e-05,0.0040965397,0.016434249
base,53002,69,44,mixed,0.01921676,0.009736527,1.2124893e-05,0.0014833265,0.008909867
base,53002,69,45,mixed,0.011079234,0.0037030375,0.00025748173,0.0023546426,0.006780972
base,53002,69,46,mixed,0.006867845,0.0024959948,0.00041697,0.00037267123,0.0041933
base,53002,69,47,mixed,0.0068995864,0.0023163145,0.00039928072,0.00049923453,0.004392146
base,53002,69,48,mixed,0.037949514,0.017164731,0.0007457568,0.010375427,0.019245055
base,53002,69,49,mixed,0.0037082843,0.0010005971,9.1211616e-05,0.0012745216,0.0025769207
base,53002,70,0,spatial,0.05436388,0.04169013,5.509755e-07,0.0011741632,0.012278953
base,53002,70,1,mixed,0.007389909,0.0017471695,0.00015626784,0.0014085684,0.0053342395
base,53002,70,2,spatial,0.09773556,0.075298026,0.0005741978,0.0045417086,0.021378014
base,53002,70,3,spatial,0.057603795,0.04501685,0.00065791275,0.0010256119,0.011959519
base,53002,70,4,mixed,0.010233909,0.0049590827,0.0013804588,0.0010162712,0.0049446756
base,53002,70,5,mixed,0.038281336,0.024464797,0.0001588703,0.0041393796,0.012639668
base,53002,70,6,mixed,0.035716645,0.019637987,0.00041813575,0.0079208985,0.014684886
base,53002,70,7,spatial,0.121184416,0.10168979,4.7164085e-05,0.004454051,0.01852701
base,53002,70,8,mixed,0.023140563,0.0101529565,0.0017207491,0.004465249,0.011950704
base,53002,70,9,mixed,0.008513808,0.0025553575,0.00030937736,0.0003480419,0.0056520915
base,53002,70,10,spatial,0.07074831,0.053073324,0.00068868045,0.0024231353,0.01652755
base,53002,70,11,spatial,0.112425074,0.09013524,9.061501e-05,0.0048838668,0.020879297
base,53002,70,12,mixed,0.0032120778,0.00087909156,0.00016234457,0.0007889958,0.002223058
base,53002,70,13,mixed,0.02314828,0.012890811,0.0003039346,0.0016496839,0.009853807
base,53002,70,14,mixed,0.017703213,0.011036567,0.00067876064,0.0016925996,0.0063057262
base,53002,70,15,spatial,0.09519396,0.08160973,0.00013646082,0.00064559106,0.013231209
base,53002,70,16,mixed,0.023361696,0.015176791,2.41292e-05,0.0018056402,0.007779557
base,53002,70,17,spatial,0.07919265,0.06561576,0.00017964009,0.00087349693,0.012983551
base,53002,70,18,spatial,0.03916493,0.027227828,1.209368e-05,0.002990269,0.011301778
base,53002,70,19,mixed,0.0063888347,0.0011304223,0.00047139556,0.0016991481,0.004849751
base,53002,70,20,spatial,0.08150695,0.06398391,0.0007907161,0.0048244693,0.016149422
base,53002,70,21,spatial,0.05553013,0.04300964,2.280717e-05,0.0023573667,0.011905181
base,53002,70,22,spatial,0.13526922,0.1093972,0.00047845131,0.0037947006,0.024403196
base,53002,70,23,mixed,0.060326144,0.03175555,0.0033060012,0.017193485,0.024345014
base,53002,70,24,mixed,0.03096159,0.017852718,0.0014290565,0.00401662,0.012093835
base,53002,70,25,spatial,0.12016674,0.10007369,0.0013975077,0.0026177713,0.019005768
base,53002,70,26,spatial,0.035205748,0.026836133,6.500952e-05,0.0013561475,0.007852785
base,53002,70,27,mixed,0.0032563845,0.00024642158,0.00030066018,0.0014591626,0.0027774319
base,53002,70,28,spatial,0.110289216,0.08723575,7.556922e-05,0.006347465,0.022024006
base,53002,70,29,spatial,0.1264617,0.1042049,0.00012276381,0.0014544231,0.021627469
base,53002,70,30,mixed,0.02148769,0.0029048251,0.0010663357,0.0142286075,0.015821358
base,53002,70,31,spatial,0.10377005,0.08196586,5.7216173e-05,0.00486876,0.020700265
base,53002,70,32,mixed,0.006408367,0.0009807765,0.00058253936,0.004785632,0.004849107
base,53002,70,33,mixed,0.05188233,0.021614132,0.00021324941,0.01126835,0.02679607
base,53002,70,34,mixed,0.057013936,0.033945344,9.515662e-06,0.0112548005,0.01999832
base,53002,70,35,spatial,0.11999425,0.098502785,0.00082336384,0.0017155338,0.020421294
base,53002,70,36,mixed,0.010952847,0.0044882414,0.00060282735,0.0008651415,0.0060943593
base,53002,70,37,mixed,0.008294869,0.003154035,0.000807884,0.0008804741,0.004815161
base,53002,70,38,mixed,0.020630071,0.0067115827,0.00059597206,0.0037599858,0.012587881
base,53002,70,39,mixed,0.03775508,0.01080622,0.0029829384,0.015556936,0.021837985
base,53002,70,40,spatial,0.1101699,0.09525513,0.0010893127,0.00396992,0.014379996
base,53002,70,41,mixed,0.016266163,0.007562642,0.00037650386,0.0022671442,0.008042293
base,53002,70,42,spatial,0.031931967,0.0221462,0.0002982041,0.0018393712,0.0093048
base,53002,70,43,spatial,0.06276048,0.045193624,5.5705255e-05,0.0039259037,0.016372818
base,53002,70,44,mixed,0.021775488,0.011102605,1.6005374e-06,0.0019731466,0.009928122
base,53002,70,45,mixed,0.014607132,0.0055013597,0.00037889788,0.0033389684,0.008271893
base,53002,70,46,mixed,0.0069838986,0.0026080704,0.00043675644,0.00036207662,0.004204304
base,53002,70,47,mixed,0.007932972,0.0027781415,0.00042816636,0.00049182895,0.004944558
base,53002,70,48,mixed,0.040639196,0.018495915,0.00071319874,0.011910906,0.020426432
base,53002,70,49,mixed,0.0036227643,0.000918078,0.00010295595,0.0012936341,0.0025845037
base,53002,71,0,spatial,0.05450392,0.04187232,4.8132296e-07,0.0011821137,0.012239716
base,53002,71,1,mixed,0.00718991,0.0014802121,7.3050964e-05,0.0011527978,0.0053904643
base,53002,71,2,spatial,0.096076496,0.07370005,0.000509532,0.0043600146,0.021283086
base,53002,71,3,spatial,0.056196056,0.044092976,0.0004659996,0.0008889098,0.011541618
base,53002,71,4,mixed,0.009452284,0.0044271876,0.0011900371,0.0009864748,0.004718459
base,53002,71,5,mixed,0.03699786,0.02341074,8.8622844e-05,0.0047877594,0.01239769
